time,latitude,longitude,wind_dir,wind_spd,gust,wave_height,dominant_wpd,average_wpd,mean_wave_dir,air_pressure,air_temperature,sea_surface_temperature
2019-01-11 18:50:00,40.250999450683594,-73.16400146484375,309.0,11.3,15.1,1.51,0 days 00:00:05.559999943,0 days 00:00:04.380000114,296.0,1022.4,-0.6,6.5
2019-01-11 19:50:00,40.250999450683594,-73.16400146484375,316.0,10.7,14.0,1.53,0 days 00:00:05.559999943,0 days 00:00:04.340000153,291.0,1023.2,0.2,6.5
2019-01-11 20:50:00,40.250999450683594,-73.16400146484375,319.0,10.8,13.6,1.36,0 days 00:00:05.559999943,0 days 00:00:04.309999943,296.0,1023.6,0.4,6.5
2019-01-11 21:50:00,40.250999450683594,-73.16400146484375,314.0,11.5,13.9,1.41,0 days 00:00:05.559999943,0 days 00:00:04.269999981,297.0,1024.4,0.4,6.5
2019-01-11 22:50:00,40.250999450683594,-73.16400146484375,319.0,11.3,13.2,1.4,0 days 00:00:05.559999943,0 days 00:00:04.369999886,302.0,1025.2,0.3,6.5
2019-01-11 23:50:00,40.250999450683594,-73.16400146484375,321.0,8.7,11.3,1.24,0 days 00:00:05.260000229,0 days 00:00:04.210000038,300.0,1026.5,0.1,6.4
2019-01-12 00:50:00,40.250999450683594,-73.16400146484375,317.0,8.6,10.6,1.16,0 days 00:00:05,0 days 00:00:04.190000057,299.0,1027.4,-0.8,6.4
2019-01-12 01:50:00,40.250999450683594,-73.16400146484375,312.0,7.7,10.2,1.03,0 days 00:00:05,0 days 00:00:04.010000229,299.0,1028.3,-1.1,6.4
2019-01-12 02:50:00,40.250999450683594,-73.16400146484375,312.0,7.7,10.8,1.01,0 days 00:00:05,0 days 00:00:04.110000134,300.0,1028.9,-1.2,6.3
2019-01-12 03:50:00,40.250999450683594,-73.16400146484375,304.0,6.3,8.4,0.85,0 days 00:00:05,0 days 00:00:03.720000029,299.0,1029.9,-1.6,6.3
2019-01-12 04:50:00,40.250999450683594,-73.16400146484375,326.0,6.6,8.5,0.79,0 days 00:00:04.550000191,0 days 00:00:03.710000038,294.0,1029.7,-1.8,6.3
2019-01-12 05:50:00,40.250999450683594,-73.16400146484375,316.0,6.0,8.7,0.74,0 days 00:00:04.550000191,0 days 00:00:03.740000010,292.0,1030.3,-1.9,6.3
2019-01-12 06:50:00,40.250999450683594,-73.16400146484375,328.0,6.7,8.2,0.64,0 days 00:00:04,0 days 00:00:03.480000019,298.0,1030.8,-2.1,6.3
2019-01-12 07:50:00,40.250999450683594,-73.16400146484375,333.0,5.9,7.7,0.62,0 days 00:00:04.170000076,0 days 00:00:03.390000105,297.0,1031.5,-2.4,6.2
2019-01-12 08:50:00,40.250999450683594,-73.16400146484375,331.0,4.9,7.1,0.55,0 days 00:00:03.569999933,0 days 00:00:03.299999952,301.0,1031.8,-2.4,6.2
2019-01-12 09:50:00,40.250999450683594,-73.16400146484375,337.0,4.9,6.6,0.49,0 days 00:00:03.230000019,0 days 00:00:03.289999962,305.0,1032.1,-2.7,6.2
2019-01-12 10:50:00,40.250999450683594,-73.16400146484375,323.0,3.7,5.2,0.52,0 days 00:00:04,0 days 00:00:03.410000086,299.0,1032.7,-2.8,6.2
2019-01-12 11:50:00,40.250999450683594,-73.16400146484375,346.0,4.1,5.2,0.48,0 days 00:00:03.849999905,0 days 00:00:03.460000038,294.0,1032.9,-2.8,6.1
2019-01-12 12:50:00,40.250999450683594,-73.16400146484375,330.0,2.6,4.9,0.44,0 days 00:00:04,0 days 00:00:03.549999952,302.0,1033.5,-2.6,6.1
2019-01-12 13:50:00,40.250999450683594,-73.16400146484375,339.0,2.0,3.3,0.4,0 days 00:00:03.849999905,0 days 00:00:03.720000029,294.0,1034.2,-2.2,6.1
2019-01-12 14:50:00,40.250999450683594,-73.16400146484375,346.0,1.9,3.0,0.37,0 days 00:00:03.700000048,0 days 00:00:03.569999933,303.0,1034.6,-2.2,6.1
2019-01-12 15:50:00,40.250999450683594,-73.16400146484375,4.0,1.9,3.4,0.34,0 days 00:00:12.119999886,0 days 00:00:03.670000076,341.0,1034.6,-2.2,6.2
2019-01-12 16:50:00,40.250999450683594,-73.16400146484375,324.0,2.0,3.2,0.34,0 days 00:00:10,0 days 00:00:03.789999962,163.0,1033.5,-1.9,6.2
2019-01-12 17:50:00,40.250999450683594,-73.16400146484375,298.0,2.0,3.2,0.28,0 days 00:00:11.430000305,0 days 00:00:03.740000010,134.0,1033.2,-1.6,6.3
2019-01-12 18:50:00,40.250999450683594,-73.16400146484375,309.0,2.1,4.0,0.28,0 days 00:00:12.119999886,0 days 00:00:04.130000114,94.0,1033.1,-1.2,6.3
2019-01-12 19:50:00,40.250999450683594,-73.16400146484375,303.0,2.4,4.2,0.25,,0 days 00:00:04.219999790,,1033.1,-1.0,6.3
2019-01-12 20:50:00,40.250999450683594,-73.16400146484375,313.0,3.3,4.5,0.25,,0 days 00:00:04.730000019,,1032.9,-0.7,6.3
2019-01-12 21:50:00,40.250999450683594,-73.16400146484375,322.0,2.7,3.8,0.24,,0 days 00:00:05.280000210,,1032.9,0.1,6.2
2019-01-12 22:50:00,40.250999450683594,-73.16400146484375,307.0,2.7,3.9,0.22,,0 days 00:00:05.030000210,,1033.4,0.5,6.2
2019-01-12 23:50:00,40.250999450683594,-73.16400146484375,317.0,1.6,2.8,0.25,0 days 00:00:10,0 days 00:00:05.420000076,87.0,1033.6,0.7,6.2
2019-01-13 00:50:00,40.250999450683594,-73.16400146484375,266.0,2.0,3.0,0.24,,0 days 00:00:05.539999962,,1033.3,1.0,6.2
2019-01-13 01:50:00,40.250999450683594,-73.16400146484375,267.0,2.1,3.5,0.24,,0 days 00:00:05.550000191,,1033.3,1.1,6.1
2019-01-13 02:50:00,40.250999450683594,-73.16400146484375,321.0,2.5,3.9,0.27,0 days 00:00:10,0 days 00:00:05.349999905,200.0,1033.2,1.3,6.2
2019-01-13 03:50:00,40.250999450683594,-73.16400146484375,21.0,2.9,4.2,0.24,,0 days 00:00:05.599999905,,1032.2,1.2,6.1
2019-01-13 04:50:00,40.250999450683594,-73.16400146484375,30.0,3.4,5.0,0.24,,0 days 00:00:05.780000210,,1031.8,1.0,6.2
2019-01-13 05:50:00,40.250999450683594,-73.16400146484375,11.0,3.1,4.3,0.24,,0 days 00:00:06.090000153,,1031.5,0.9,6.2
2019-01-13 06:50:00,40.250999450683594,-73.16400146484375,36.0,1.9,3.1,0.25,0 days 00:00:12.899999619,0 days 00:00:04.760000229,122.0,1031.6,0.2,6.2
2019-01-13 07:50:00,40.250999450683594,-73.16400146484375,37.0,0.5,1.3,0.27,0 days 00:00:09.090000153,0 days 00:00:04.199999809,131.0,1032.0,0.3,6.2
2019-01-13 08:50:00,40.250999450683594,-73.16400146484375,348.0,2.2,4.9,0.27,0 days 00:00:08.329999924,0 days 00:00:04.079999924,150.0,1031.4,0.5,6.2
2019-01-13 09:50:00,40.250999450683594,-73.16400146484375,27.0,5.1,7.5,0.3,0 days 00:00:13.789999962,0 days 00:00:03.670000076,95.0,1031.0,0.0,6.3
2019-01-13 10:50:00,40.250999450683594,-73.16400146484375,19.0,5.9,7.5,0.39,0 days 00:00:02.599999905,0 days 00:00:03.130000114,20.0,1030.9,-1.0,6.3
2019-01-13 11:50:00,40.250999450683594,-73.16400146484375,19.0,6.5,7.8,0.48,0 days 00:00:03.029999971,0 days 00:00:03.039999962,13.0,1030.6,-1.5,6.3
2019-01-13 12:50:00,40.250999450683594,-73.16400146484375,25.0,6.6,8.0,0.52,0 days 00:00:03.130000114,0 days 00:00:03.140000105,16.0,1030.5,-1.3,6.3
2019-01-13 13:50:00,40.250999450683594,-73.16400146484375,32.0,8.0,10.0,0.58,0 days 00:00:03.329999924,0 days 00:00:03.200000048,32.0,1030.5,-1.6,6.3
2019-01-13 14:50:00,40.250999450683594,-73.16400146484375,34.0,8.2,11.1,0.57,0 days 00:00:03.329999924,0 days 00:00:03.240000010,39.0,1030.7,-1.0,6.3
2019-01-13 15:50:00,40.250999450683594,-73.16400146484375,44.0,8.2,9.5,0.73,0 days 00:00:03.569999933,0 days 00:00:03.339999914,38.0,1029.5,-1.1,6.3
2019-01-13 16:50:00,40.250999450683594,-73.16400146484375,47.0,7.6,8.9,0.78,0 days 00:00:03.700000048,0 days 00:00:03.529999970,44.0,1028.6,-0.9,6.3
2019-01-13 17:50:00,40.250999450683594,-73.16400146484375,38.0,8.6,10.1,0.81,0 days 00:00:03.849999905,0 days 00:00:03.819999933,47.0,1027.4,-0.9,6.3
2019-01-13 18:50:00,40.250999450683594,-73.16400146484375,41.0,8.3,9.7,0.88,0 days 00:00:04.349999905,0 days 00:00:03.720000029,52.0,1027.1,-0.7,6.3
2019-01-13 19:50:00,40.250999450683594,-73.16400146484375,54.0,8.4,10.7,0.85,0 days 00:00:04.170000076,0 days 00:00:03.720000029,52.0,1026.4,-0.3,6.4
2019-01-13 20:50:00,40.250999450683594,-73.16400146484375,47.0,8.8,11.3,0.88,0 days 00:00:04.349999905,0 days 00:00:03.690000057,58.0,1026.0,0.0,6.4
2019-01-13 22:50:00,40.250999450683594,-73.16400146484375,53.0,10.7,13.2,1.18,0 days 00:00:04.760000229,0 days 00:00:04.010000229,59.0,1025.1,0.6,6.3
2019-01-13 23:50:00,40.250999450683594,-73.16400146484375,50.0,12.0,15.1,1.38,0 days 00:00:05,0 days 00:00:04.139999866,68.0,1024.8,0.9,6.3
2019-01-14 00:50:00,40.250999450683594,-73.16400146484375,60.0,12.3,14.9,1.66,0 days 00:00:05.260000229,0 days 00:00:04.590000153,61.0,1024.2,1.7,6.4
2019-01-14 01:50:00,40.250999450683594,-73.16400146484375,61.0,12.0,14.7,1.89,0 days 00:00:05.880000114,0 days 00:00:04.710000038,69.0,1023.8,2.2,6.5
